air_temp,dni,ghi,period_end,period
10,0,26,2023-01-06T16:00:00Z,PT15M
10,21,54,2023-01-06T16:15:00Z,PT15M
10,0,64,2023-01-06T16:30:00Z,PT15M
10,2,97,2023-01-06T16:45:00Z,PT15M
11,0,116,2023-01-06T17:00:00Z,PT15M
11,7,145,2023-01-06T17:15:00Z,PT15M
11,94,188,2023-01-06T17:30:00Z,PT15M
12,143,219,2023-01-06T17:45:00Z,PT15M
12,157,244,2023-01-06T18:00:00Z,PT15M
12,230,279,2023-01-06T18:15:00Z,PT15M
13,350,322,2023-01-06T18:30:00Z,PT15M
13,353,341,2023-01-06T18:45:00Z,PT15M
13,224,328,2023-01-06T19:00:00Z,PT15M
14,139,320,2023-01-06T19:15:00Z,PT15M
14,354,382,2023-01-06T19:30:00Z,PT15M
14,431,407,2023-01-06T19:45:00Z,PT15M
14,279,377,2023-01-06T20:00:00Z,PT15M
14,301,385,2023-01-06T20:15:00Z,PT15M
14,388,406,2023-01-06T20:30:00Z,PT15M
15,396,404,2023-01-06T20:45:00Z,PT15M
15,242,363,2023-01-06T21:00:00Z,PT15M
15,326,374,2023-01-06T21:15:00Z,PT15M
15,276,352,2023-01-06T21:30:00Z,PT15M
15,402,365,2023-01-06T21:45:00Z,PT15M
15,178,285,2023-01-06T22:00:00Z,PT15M
15,258,299,2023-01-06T22:15:00Z,PT15M
15,224,274,2023-01-06T22:30:00Z,PT15M
15,20,192,2023-01-06T22:45:00Z,PT15M
15,45,177,2023-01-06T23:00:00Z,PT15M
15,141,192,2023-01-06T23:15:00Z,PT15M
15,125,165,2023-01-06T23:30:00Z,PT15M
15,209,149,2023-01-06T23:45:00Z,PT15M
15,209,121,2023-01-07T00:00:00Z,PT15M
15,31,74,2023-01-07T00:15:00Z,PT15M
15,0,47,2023-01-07T00:30:00Z,PT15M
14,13,28,2023-01-07T00:45:00Z,PT15M
14,0,6,2023-01-07T01:00:00Z,PT15M
14,0,0,2023-01-07T01:15:00Z,PT15M
14,0,0,2023-01-07T01:30:00Z,PT15M
14,0,0,2023-01-07T01:45:00Z,PT15M
13,0,0,2023-01-07T02:00:00Z,PT15M
13,0,0,2023-01-07T02:15:00Z,PT15M
13,0,0,2023-01-07T02:30:00Z,PT15M
12,0,0,2023-01-07T02:45:00Z,PT15M
12,0,0,2023-01-07T03:00:00Z,PT15M
12,0,0,2023-01-07T03:15:00Z,PT15M
12,0,0,2023-01-07T03:30:00Z,PT15M
12,0,0,2023-01-07T03:45:00Z,PT15M
12,0,0,2023-01-07T04:00:00Z,PT15M
12,0,0,2023-01-07T04:15:00Z,PT15M
12,0,0,2023-01-07T04:30:00Z,PT15M
12,0,0,2023-01-07T04:45:00Z,PT15M
12,0,0,2023-01-07T05:00:00Z,PT15M
12,0,0,2023-01-07T05:15:00Z,PT15M
12,0,0,2023-01-07T05:30:00Z,PT15M
12,0,0,2023-01-07T05:45:00Z,PT15M
12,0,0,2023-01-07T06:00:00Z,PT15M
12,0,0,2023-01-07T06:15:00Z,PT15M
12,0,0,2023-01-07T06:30:00Z,PT15M
12,0,0,2023-01-07T06:45:00Z,PT15M
12,0,0,2023-01-07T07:00:00Z,PT15M
12,0,0,2023-01-07T07:15:00Z,PT15M
12,0,0,2023-01-07T07:30:00Z,PT15M
12,0,0,2023-01-07T07:45:00Z,PT15M
12,0,0,2023-01-07T08:00:00Z,PT15M
12,0,0,2023-01-07T08:15:00Z,PT15M
12,0,0,2023-01-07T08:30:00Z,PT15M
12,0,0,2023-01-07T08:45:00Z,PT15M
12,0,0,2023-01-07T09:00:00Z,PT15M
12,0,0,2023-01-07T09:15:00Z,PT15M
12,0,0,2023-01-07T09:30:00Z,PT15M
12,0,0,2023-01-07T09:45:00Z,PT15M
11,0,0,2023-01-07T10:00:00Z,PT15M
11,0,0,2023-01-07T10:15:00Z,PT15M
11,0,0,2023-01-07T10:30:00Z,PT15M
11,0,0,2023-01-07T10:45:00Z,PT15M
11,0,0,2023-01-07T11:00:00Z,PT15M
11,0,0,2023-01-07T11:15:00Z,PT15M
12,0,0,2023-01-07T11:30:00Z,PT15M
12,0,0,2023-01-07T11:45:00Z,PT15M
12,0,0,2023-01-07T12:00:00Z,PT15M
12,0,0,2023-01-07T12:15:00Z,PT15M
12,0,0,2023-01-07T12:30:00Z,PT15M
12,0,0,2023-01-07T12:45:00Z,PT15M
12,0,0,2023-01-07T13:00:00Z,PT15M
12,0,0,2023-01-07T13:15:00Z,PT15M
12,0,0,2023-01-07T13:30:00Z,PT15M
12,0,0,2023-01-07T13:45:00Z,PT15M
12,0,0,2023-01-07T14:00:00Z,PT15M
12,0,0,2023-01-07T14:15:00Z,PT15M
11,0,0,2023-01-07T14:30:00Z,PT15M
11,0,0,2023-01-07T14:45:00Z,PT15M
11,0,0,2023-01-07T15:00:00Z,PT15M
11,0,0,2023-01-07T15:15:00Z,PT15M
11,0,0,2023-01-07T15:30:00Z,PT15M
11,0,6,2023-01-07T15:45:00Z,PT15M
11,0,20,2023-01-07T16:00:00Z,PT15M
12,0,35,2023-01-07T16:15:00Z,PT15M
12,0,49,2023-01-07T16:30:00Z,PT15M
12,0,74,2023-01-07T16:45:00Z,PT15M
12,0,94,2023-01-07T17:00:00Z,PT15M
12,0,96,2023-01-07T17:15:00Z,PT15M
12,0,128,2023-01-07T17:30:00Z,PT15M
13,0,137,2023-01-07T17:45:00Z,PT15M
13,0,138,2023-01-07T18:00:00Z,PT15M
13,0,155,2023-01-07T18:15:00Z,PT15M
13,0,176,2023-01-07T18:30:00Z,PT15M
13,0,135,2023-01-07T18:45:00Z,PT15M
14,0,107,2023-01-07T19:00:00Z,PT15M
14,0,152,2023-01-07T19:15:00Z,PT15M
14,0,171,2023-01-07T19:30:00Z,PT15M
14,0,166,2023-01-07T19:45:00Z,PT15M
14,0,129,2023-01-07T20:00:00Z,PT15M
14,0,136,2023-01-07T20:15:00Z,PT15M
14,0,152,2023-01-07T20:30:00Z,PT15M
14,0,146,2023-01-07T20:45:00Z,PT15M
14,0,157,2023-01-07T21:00:00Z,PT15M
14,0,178,2023-01-07T21:15:00Z,PT15M
14,0,157,2023-01-07T21:30:00Z,PT15M
14,0,183,2023-01-07T21:45:00Z,PT15M
14,0,158,2023-01-07T22:00:00Z,PT15M
14,0,152,2023-01-07T22:15:00Z,PT15M
14,26,230,2023-01-07T22:30:00Z,PT15M
14,0,171,2023-01-07T22:45:00Z,PT15M
14,0,160,2023-01-07T23:00:00Z,PT15M
14,0,140,2023-01-07T23:15:00Z,PT15M
14,0,104,2023-01-07T23:30:00Z,PT15M
13,0,77,2023-01-07T23:45:00Z,PT15M
13,0,65,2023-01-08T00:00:00Z,PT15M
13,0,51,2023-01-08T00:15:00Z,PT15M
13,0,32,2023-01-08T00:30:00Z,PT15M
13,0,19,2023-01-08T00:45:00Z,PT15M
12,0,5,2023-01-08T01:00:00Z,PT15M
12,0,0,2023-01-08T01:15:00Z,PT15M
12,0,0,2023-01-08T01:30:00Z,PT15M
12,0,0,2023-01-08T01:45:00Z,PT15M
12,0,0,2023-01-08T02:00:00Z,PT15M
12,0,0,2023-01-08T02:15:00Z,PT15M
12,0,0,2023-01-08T02:30:00Z,PT15M
12,0,0,2023-01-08T02:45:00Z,PT15M
12,0,0,2023-01-08T03:00:00Z,PT15M
12,0,0,2023-01-08T03:15:00Z,PT15M
12,0,0,2023-01-08T03:30:00Z,PT15M
12,0,0,2023-01-08T03:45:00Z,PT15M
12,0,0,2023-01-08T04:00:00Z,PT15M
12,0,0,2023-01-08T04:15:00Z,PT15M
12,0,0,2023-01-08T04:30:00Z,PT15M
12,0,0,2023-01-08T04:45:00Z,PT15M
12,0,0,2023-01-08T05:00:00Z,PT15M
12,0,0,2023-01-08T05:15:00Z,PT15M
12,0,0,2023-01-08T05:30:00Z,PT15M
13,0,0,2023-01-08T05:45:00Z,PT15M
13,0,0,2023-01-08T06:00:00Z,PT15M
13,0,0,2023-01-08T06:15:00Z,PT15M
13,0,0,2023-01-08T06:30:00Z,PT15M
13,0,0,2023-01-08T06:45:00Z,PT15M
13,0,0,2023-01-08T07:00:00Z,PT15M
13,0,0,2023-01-08T07:15:00Z,PT15M
13,0,0,2023-01-08T07:30:00Z,PT15M
13,0,0,2023-01-08T07:45:00Z,PT15M
13,0,0,2023-01-08T08:00:00Z,PT15M
13,0,0,2023-01-08T08:15:00Z,PT15M
13,0,0,2023-01-08T08:30:00Z,PT15M
13,0,0,2023-01-08T08:45:00Z,PT15M
13,0,0,2023-01-08T09:00:00Z,PT15M
13,0,0,2023-01-08T09:15:00Z,PT15M
13,0,0,2023-01-08T09:30:00Z,PT15M
13,0,0,2023-01-08T09:45:00Z,PT15M
13,0,0,2023-01-08T10:00:00Z,PT15M
13,0,0,2023-01-08T10:15:00Z,PT15M
13,0,0,2023-01-08T10:30:00Z,PT15M
13,0,0,2023-01-08T10:45:00Z,PT15M
13,0,0,2023-01-08T11:00:00Z,PT15M
13,0,0,2023-01-08T11:15:00Z,PT15M
13,0,0,2023-01-08T11:30:00Z,PT15M
13,0,0,2023-01-08T11:45:00Z,PT15M
12,0,0,2023-01-08T12:00:00Z,PT15M
12,0,0,2023-01-08T12:15:00Z,PT15M
12,0,0,2023-01-08T12:30:00Z,PT15M
12,0,0,2023-01-08T12:45:00Z,PT15M
12,0,0,2023-01-08T13:00:00Z,PT15M
12,0,0,2023-01-08T13:15:00Z,PT15M
13,0,0,2023-01-08T13:30:00Z,PT15M
13,0,0,2023-01-08T13:45:00Z,PT15M
13,0,0,2023-01-08T14:00:00Z,PT15M
13,0,0,2023-01-08T14:15:00Z,PT15M
13,0,0,2023-01-08T14:30:00Z,PT15M
12,0,0,2023-01-08T14:45:00Z,PT15M
12,0,0,2023-01-08T15:00:00Z,PT15M
12,0,0,2023-01-08T15:15:00Z,PT15M
12,0,0,2023-01-08T15:30:00Z,PT15M
12,4,9,2023-01-08T15:45:00Z,PT15M
12,30,31,2023-01-08T16:00:00Z,PT15M
12,11,50,2023-01-08T16:15:00Z,PT15M
12,29,80,2023-01-08T16:30:00Z,PT15M
12,167,122,2023-01-08T16:45:00Z,PT15M
13,273,162,2023-01-08T17:00:00Z,PT15M
13,316,197,2023-01-08T17:15:00Z,PT15M
13,359,232,2023-01-08T17:30:00Z,PT15M
14,396,265,2023-01-08T17:45:00Z,PT15M
14,432,296,2023-01-08T18:00:00Z,PT15M
14,546,338,2023-01-08T18:15:00Z,PT15M
14,479,350,2023-01-08T18:30:00Z,PT15M
15,414,357,2023-01-08T18:45:00Z,PT15M
15,525,396,2023-01-08T19:00:00Z,PT15M
15,502,406,2023-01-08T19:15:00Z,PT15M
15,497,416,2023-01-08T19:30:00Z,PT15M
15,502,426,2023-01-08T19:45:00Z,PT15M
15,445,420,2023-01-08T20:00:00Z,PT15M
15,436,420,2023-01-08T20:15:00Z,PT15M
15,452,424,2023-01-08T20:30:00Z,PT15M
16,398,409,2023-01-08T20:45:00Z,PT15M
16,148,342,2023-01-08T21:00:00Z,PT15M
16,323,377,2023-01-08T21:15:00Z,PT15M
16,428,390,2023-01-08T21:30:00Z,PT15M
16,467,383,2023-01-08T21:45:00Z,PT15M
16,333,339,2023-01-08T22:00:00Z,PT15M
16,301,314,2023-01-08T22:15:00Z,PT15M
16,217,277,2023-01-08T22:30:00Z,PT15M
16,260,264,2023-01-08T22:45:00Z,PT15M
16,195,229,2023-01-08T23:00:00Z,PT15M
16,150,198,2023-01-08T23:15:00Z,PT15M
16,6,132,2023-01-08T23:30:00Z,PT15M
16,0,107,2023-01-08T23:45:00Z,PT15M
16,21,101,2023-01-09T00:00:00Z,PT15M
15,62,84,2023-01-09T00:15:00Z,PT15M
15,13,50,2023-01-09T00:30:00Z,PT15M
15,0,24,2023-01-09T00:45:00Z,PT15M
15,0,3,2023-01-09T01:00:00Z,PT15M
14,0,0,2023-01-09T01:15:00Z,PT15M
14,0,0,2023-01-09T01:30:00Z,PT15M
14,0,0,2023-01-09T01:45:00Z,PT15M
14,0,0,2023-01-09T02:00:00Z,PT15M
14,0,0,2023-01-09T02:15:00Z,PT15M
14,0,0,2023-01-09T02:30:00Z,PT15M
14,0,0,2023-01-09T02:45:00Z,PT15M
14,0,0,2023-01-09T03:00:00Z,PT15M
14,0,0,2023-01-09T03:15:00Z,PT15M
14,0,0,2023-01-09T03:30:00Z,PT15M
14,0,0,2023-01-09T03:45:00Z,PT15M
13,0,0,2023-01-09T04:00:00Z,PT15M
13,0,0,2023-01-09T04:15:00Z,PT15M
13,0,0,2023-01-09T04:30:00Z,PT15M
13,0,0,2023-01-09T04:45:00Z,PT15M
13,0,0,2023-01-09T05:00:00Z,PT15M
13,0,0,2023-01-09T05:15:00Z,PT15M
13,0,0,2023-01-09T05:30:00Z,PT15M
14,0,0,2023-01-09T05:45:00Z,PT15M
14,0,0,2023-01-09T06:00:00Z,PT15M
14,0,0,2023-01-09T06:15:00Z,PT15M
14,0,0,2023-01-09T06:30:00Z,PT15M
14,0,0,2023-01-09T06:45:00Z,PT15M
14,0,0,2023-01-09T07:00:00Z,PT15M
14,0,0,2023-01-09T07:15:00Z,PT15M
14,0,0,2023-01-09T07:30:00Z,PT15M
14,0,0,2023-01-09T07:45:00Z,PT15M
14,0,0,2023-01-09T08:00:00Z,PT15M
14,0,0,2023-01-09T08:15:00Z,PT15M
14,0,0,2023-01-09T08:30:00Z,PT15M
14,0,0,2023-01-09T08:45:00Z,PT15M
14,0,0,2023-01-09T09:00:00Z,PT15M
14,0,0,2023-01-09T09:15:00Z,PT15M
14,0,0,2023-01-09T09:30:00Z,PT15M
14,0,0,2023-01-09T09:45:00Z,PT15M
14,0,0,2023-01-09T10:00:00Z,PT15M
14,0,0,2023-01-09T10:15:00Z,PT15M
14,0,0,2023-01-09T10:30:00Z,PT15M
14,0,0,2023-01-09T10:45:00Z,PT15M
14,0,0,2023-01-09T11:00:00Z,PT15M
14,0,0,2023-01-09T11:15:00Z,PT15M
14,0,0,2023-01-09T11:30:00Z,PT15M
14,0,0,2023-01-09T11:45:00Z,PT15M
14,0,0,2023-01-09T12:00:00Z,PT15M
14,0,0,2023-01-09T12:15:00Z,PT15M
14,0,0,2023-01-09T12:30:00Z,PT15M
14,0,0,2023-01-09T12:45:00Z,PT15M
14,0,0,2023-01-09T13:00:00Z,PT15M
14,0,0,2023-01-09T13:15:00Z,PT15M
14,0,0,2023-01-09T13:30:00Z,PT15M
14,0,0,2023-01-09T13:45:00Z,PT15M
14,0,0,2023-01-09T14:00:00Z,PT15M
14,0,0,2023-01-09T14:15:00Z,PT15M
14,0,0,2023-01-09T14:30:00Z,PT15M
14,0,0,2023-01-09T14:45:00Z,PT15M
14,0,0,2023-01-09T15:00:00Z,PT15M
14,0,0,2023-01-09T15:15:00Z,PT15M
14,0,0,2023-01-09T15:30:00Z,PT15M
14,0,4,2023-01-09T15:45:00Z,PT15M
14,0,17,2023-01-09T16:00:00Z,PT15M
14,0,30,2023-01-09T16:15:00Z,PT15M
14,0,42,2023-01-09T16:30:00Z,PT15M
14,0,51,2023-01-09T16:45:00Z,PT15M
14,0,71,2023-01-09T17:00:00Z,PT15M
14,0,94,2023-01-09T17:15:00Z,PT15M
14,0,100,2023-01-09T17:30:00Z,PT15M
14,0,97,2023-01-09T17:45:00Z,PT15M
14,0,98,2023-01-09T18:00:00Z,PT15M
14,0,148,2023-01-09T18:15:00Z,PT15M
14,0,175,2023-01-09T18:30:00Z,PT15M
14,49,245,2023-01-09T18:45:00Z,PT15M
14,156,312,2023-01-09T19:00:00Z,PT15M
14,52,284,2023-01-09T19:15:00Z,PT15M
14,91,316,2023-01-09T19:30:00Z,PT15M
14,129,335,2023-01-09T19:45:00Z,PT15M
14,75,324,2023-01-09T20:00:00Z,PT15M
14,159,351,2023-01-09T20:15:00Z,PT15M
14,448,423,2023-01-09T20:30:00Z,PT15M
15,430,417,2023-01-09T20:45:00Z,PT15M
15,320,386,2023-01-09T21:00:00Z,PT15M
15,468,412,2023-01-09T21:15:00Z,PT15M
15,462,400,2023-01-09T21:30:00Z,PT15M
15,366,366,2023-01-09T21:45:00Z,PT15M
15,422,362,2023-01-09T22:00:00Z,PT15M
15,433,346,2023-01-09T22:15:00Z,PT15M
15,227,285,2023-01-09T22:30:00Z,PT15M
15,467,305,2023-01-09T22:45:00Z,PT15M
15,408,270,2023-01-09T23:00:00Z,PT15M
15,311,229,2023-01-09T23:15:00Z,PT15M
15,210,187,2023-01-09T23:30:00Z,PT15M
15,21,131,2023-01-09T23:45:00Z,PT15M
14,194,129,2023-01-10T00:00:00Z,PT15M
14,114,83,2023-01-10T00:15:00Z,PT15M
14,5,53,2023-01-10T00:30:00Z,PT15M
14,151,42,2023-01-10T00:45:00Z,PT15M
13,1,10,2023-01-10T01:00:00Z,PT15M
13,0,0,2023-01-10T01:15:00Z,PT15M
13,0,0,2023-01-10T01:30:00Z,PT15M
13,0,0,2023-01-10T01:45:00Z,PT15M
14,0,0,2023-01-10T02:00:00Z,PT15M
13,0,0,2023-01-10T02:15:00Z,PT15M
13,0,0,2023-01-10T02:30:00Z,PT15M
13,0,0,2023-01-10T02:45:00Z,PT15M
12,0,0,2023-01-10T03:00:00Z,PT15M
12,0,0,2023-01-10T03:15:00Z,PT15M
11,0,0,2023-01-10T03:30:00Z,PT15M
11,0,0,2023-01-10T03:45:00Z,PT15M
10,0,0,2023-01-10T04:00:00Z,PT15M
10,0,0,2023-01-10T04:15:00Z,PT15M
10,0,0,2023-01-10T04:30:00Z,PT15M
10,0,0,2023-01-10T04:45:00Z,PT15M
9,0,0,2023-01-10T05:00:00Z,PT15M
9,0,0,2023-01-10T05:15:00Z,PT15M
9,0,0,2023-01-10T05:30:00Z,PT15M
9,0,0,2023-01-10T05:45:00Z,PT15M
9,0,0,2023-01-10T06:00:00Z,PT15M
9,0,0,2023-01-10T06:15:00Z,PT15M
9,0,0,2023-01-10T06:30:00Z,PT15M
9,0,0,2023-01-10T06:45:00Z,PT15M
10,0,0,2023-01-10T07:00:00Z,PT15M
10,0,0,2023-01-10T07:15:00Z,PT15M
10,0,0,2023-01-10T07:30:00Z,PT15M
10,0,0,2023-01-10T07:45:00Z,PT15M
11,0,0,2023-01-10T08:00:00Z,PT15M
11,0,0,2023-01-10T08:15:00Z,PT15M
12,0,0,2023-01-10T08:30:00Z,PT15M
12,0,0,2023-01-10T08:45:00Z,PT15M
12,0,0,2023-01-10T09:00:00Z,PT15M
13,0,0,2023-01-10T09:15:00Z,PT15M
13,0,0,2023-01-10T09:30:00Z,PT15M
13,0,0,2023-01-10T09:45:00Z,PT15M
13,0,0,2023-01-10T10:00:00Z,PT15M
13,0,0,2023-01-10T10:15:00Z,PT15M
13,0,0,2023-01-10T10:30:00Z,PT15M
13,0,0,2023-01-10T10:45:00Z,PT15M
13,0,0,2023-01-10T11:00:00Z,PT15M
12,0,0,2023-01-10T11:15:00Z,PT15M
12,0,0,2023-01-10T11:30:00Z,PT15M
12,0,0,2023-01-10T11:45:00Z,PT15M
12,0,0,2023-01-10T12:00:00Z,PT15M
12,0,0,2023-01-10T12:15:00Z,PT15M
12,0,0,2023-01-10T12:30:00Z,PT15M
12,0,0,2023-01-10T12:45:00Z,PT15M
12,0,0,2023-01-10T13:00:00Z,PT15M
12,0,0,2023-01-10T13:15:00Z,PT15M
12,0,0,2023-01-10T13:30:00Z,PT15M
12,0,0,2023-01-10T13:45:00Z,PT15M
12,0,0,2023-01-10T14:00:00Z,PT15M
12,0,0,2023-01-10T14:15:00Z,PT15M
12,0,0,2023-01-10T14:30:00Z,PT15M
12,0,0,2023-01-10T14:45:00Z,PT15M
12,0,0,2023-01-10T15:00:00Z,PT15M
12,0,0,2023-01-10T15:15:00Z,PT15M
12,0,0,2023-01-10T15:30:00Z,PT15M
12,0,6,2023-01-10T15:45:00Z,PT15M
11,0,23,2023-01-10T16:00:00Z,PT15M
11,0,34,2023-01-10T16:15:00Z,PT15M
11,0,53,2023-01-10T16:30:00Z,PT15M
11,0,65,2023-01-10T16:45:00Z,PT15M
11,0,80,2023-01-10T17:00:00Z,PT15M
11,0,109,2023-01-10T17:15:00Z,PT15M
11,0,101,2023-01-10T17:30:00Z,PT15M
11,0,93,2023-01-10T17:45:00Z,PT15M
11,0,65,2023-01-10T18:00:00Z,PT15M
12,0,140,2023-01-10T18:15:00Z,PT15M
12,0,110,2023-01-10T18:30:00Z,PT15M
12,0,234,2023-01-10T18:45:00Z,PT15M
12,0,229,2023-01-10T19:00:00Z,PT15M
12,0,221,2023-01-10T19:15:00Z,PT15M
12,0,231,2023-01-10T19:30:00Z,PT15M
12,0,152,2023-01-10T19:45:00Z,PT15M
12,0,54,2023-01-10T20:00:00Z,PT15M
12,0,70,2023-01-10T20:15:00Z,PT15M
12,0,82,2023-01-10T20:30:00Z,PT15M
12,0,62,2023-01-10T20:45:00Z,PT15M
13,0,39,2023-01-10T21:00:00Z,PT15M
13,0,38,2023-01-10T21:15:00Z,PT15M
13,0,59,2023-01-10T21:30:00Z,PT15M
12,0,146,2023-01-10T21:45:00Z,PT15M
12,0,190,2023-01-10T22:00:00Z,PT15M
12,0,218,2023-01-10T22:15:00Z,PT15M
12,13,225,2023-01-10T22:30:00Z,PT15M
12,132,235,2023-01-10T22:45:00Z,PT15M
12,0,93,2023-01-10T23:00:00Z,PT15M
12,24,133,2023-01-10T23:15:00Z,PT15M
12,24,157,2023-01-10T23:30:00Z,PT15M
12,1,127,2023-01-10T23:45:00Z,PT15M
12,7,105,2023-01-11T00:00:00Z,PT15M
12,5,73,2023-01-11T00:15:00Z,PT15M
12,102,61,2023-01-11T00:30:00Z,PT15M
13,132,40,2023-01-11T00:45:00Z,PT15M
13,16,13,2023-01-11T01:00:00Z,PT15M
13,0,0,2023-01-11T01:15:00Z,PT15M
12,0,0,2023-01-11T01:30:00Z,PT15M
12,0,0,2023-01-11T01:45:00Z,PT15M
12,0,0,2023-01-11T02:00:00Z,PT15M
12,0,0,2023-01-11T02:15:00Z,PT15M
12,0,0,2023-01-11T02:30:00Z,PT15M
12,0,0,2023-01-11T02:45:00Z,PT15M
12,0,0,2023-01-11T03:00:00Z,PT15M
12,0,0,2023-01-11T03:15:00Z,PT15M
12,0,0,2023-01-11T03:30:00Z,PT15M
12,0,0,2023-01-11T03:45:00Z,PT15M
11,0,0,2023-01-11T04:00:00Z,PT15M
11,0,0,2023-01-11T04:15:00Z,PT15M
11,0,0,2023-01-11T04:30:00Z,PT15M
11,0,0,2023-01-11T04:45:00Z,PT15M
11,0,0,2023-01-11T05:00:00Z,PT15M
11,0,0,2023-01-11T05:15:00Z,PT15M
11,0,0,2023-01-11T05:30:00Z,PT15M
11,0,0,2023-01-11T05:45:00Z,PT15M
11,0,0,2023-01-11T06:00:00Z,PT15M
11,0,0,2023-01-11T06:15:00Z,PT15M
11,0,0,2023-01-11T06:30:00Z,PT15M
11,0,0,2023-01-11T06:45:00Z,PT15M
11,0,0,2023-01-11T07:00:00Z,PT15M
11,0,0,2023-01-11T07:15:00Z,PT15M
11,0,0,2023-01-11T07:30:00Z,PT15M
11,0,0,2023-01-11T07:45:00Z,PT15M
11,0,0,2023-01-11T08:00:00Z,PT15M
11,0,0,2023-01-11T08:15:00Z,PT15M
11,0,0,2023-01-11T08:30:00Z,PT15M
11,0,0,2023-01-11T08:45:00Z,PT15M
11,0,0,2023-01-11T09:00:00Z,PT15M
11,0,0,2023-01-11T09:15:00Z,PT15M
11,0,0,2023-01-11T09:30:00Z,PT15M
11,0,0,2023-01-11T09:45:00Z,PT15M
11,0,0,2023-01-11T10:00:00Z,PT15M
11,0,0,2023-01-11T10:15:00Z,PT15M
11,0,0,2023-01-11T10:30:00Z,PT15M
11,0,0,2023-01-11T10:45:00Z,PT15M
11,0,0,2023-01-11T11:00:00Z,PT15M
11,0,0,2023-01-11T11:15:00Z,PT15M
11,0,0,2023-01-11T11:30:00Z,PT15M
11,0,0,2023-01-11T11:45:00Z,PT15M
11,0,0,2023-01-11T12:00:00Z,PT15M
11,0,0,2023-01-11T12:15:00Z,PT15M
11,0,0,2023-01-11T12:30:00Z,PT15M
11,0,0,2023-01-11T12:45:00Z,PT15M
11,0,0,2023-01-11T13:00:00Z,PT15M
11,0,0,2023-01-11T13:15:00Z,PT15M
11,0,0,2023-01-11T13:30:00Z,PT15M
11,0,0,2023-01-11T13:45:00Z,PT15M
11,0,0,2023-01-11T14:00:00Z,PT15M
11,0,0,2023-01-11T14:15:00Z,PT15M
11,0,0,2023-01-11T14:30:00Z,PT15M
11,0,0,2023-01-11T14:45:00Z,PT15M
11,0,0,2023-01-11T15:00:00Z,PT15M
11,0,0,2023-01-11T15:15:00Z,PT15M
11,0,0,2023-01-11T15:30:00Z,PT15M
11,0,6,2023-01-11T15:45:00Z,PT15M
11,0,22,2023-01-11T16:00:00Z,PT15M
12,0,34,2023-01-11T16:15:00Z,PT15M
12,0,52,2023-01-11T16:30:00Z,PT15M
12,0,69,2023-01-11T16:45:00Z,PT15M
12,0,83,2023-01-11T17:00:00Z,PT15M
12,0,87,2023-01-11T17:15:00Z,PT15M
12,0,86,2023-01-11T17:30:00Z,PT15M
12,0,78,2023-01-11T17:45:00Z,PT15M
13,0,128,2023-01-11T18:00:00Z,PT15M
13,0,159,2023-01-11T18:15:00Z,PT15M
13,0,178,2023-01-11T18:30:00Z,PT15M
13,0,193,2023-01-11T18:45:00Z,PT15M
13,0,209,2023-01-11T19:00:00Z,PT15M
13,0,199,2023-01-11T19:15:00Z,PT15M
13,0,194,2023-01-11T19:30:00Z,PT15M
13,0,171,2023-01-11T19:45:00Z,PT15M
13,0,136,2023-01-11T20:00:00Z,PT15M
13,0,161,2023-01-11T20:15:00Z,PT15M
13,0,165,2023-01-11T20:30:00Z,PT15M
13,0,175,2023-01-11T20:45:00Z,PT15M
14,0,189,2023-01-11T21:00:00Z,PT15M
13,0,204,2023-01-11T21:15:00Z,PT15M
13,0,111,2023-01-11T21:30:00Z,PT15M
13,0,162,2023-01-11T21:45:00Z,PT15M
13,0,175,2023-01-11T22:00:00Z,PT15M
13,0,146,2023-01-11T22:15:00Z,PT15M
13,0,170,2023-01-11T22:30:00Z,PT15M
13,0,125,2023-01-11T22:45:00Z,PT15M
13,0,61,2023-01-11T23:00:00Z,PT15M
13,0,76,2023-01-11T23:15:00Z,PT15M
13,0,70,2023-01-11T23:30:00Z,PT15M
13,0,57,2023-01-11T23:45:00Z,PT15M
13,0,52,2023-01-12T00:00:00Z,PT15M
13,0,48,2023-01-12T00:15:00Z,PT15M
13,0,31,2023-01-12T00:30:00Z,PT15M
13,0,18,2023-01-12T00:45:00Z,PT15M
13,0,7,2023-01-12T01:00:00Z,PT15M
13,0,0,2023-01-12T01:15:00Z,PT15M
13,0,0,2023-01-12T01:30:00Z,PT15M
13,0,0,2023-01-12T01:45:00Z,PT15M
14,0,0,2023-01-12T02:00:00Z,PT15M
14,0,0,2023-01-12T02:15:00Z,PT15M
14,0,0,2023-01-12T02:30:00Z,PT15M
14,0,0,2023-01-12T02:45:00Z,PT15M
14,0,0,2023-01-12T03:00:00Z,PT15M
14,0,0,2023-01-12T03:15:00Z,PT15M
14,0,0,2023-01-12T03:30:00Z,PT15M
14,0,0,2023-01-12T03:45:00Z,PT15M
14,0,0,2023-01-12T04:00:00Z,PT15M
14,0,0,2023-01-12T04:15:00Z,PT15M
14,0,0,2023-01-12T04:30:00Z,PT15M
14,0,0,2023-01-12T04:45:00Z,PT15M
14,0,0,2023-01-12T05:00:00Z,PT15M
14,0,0,2023-01-12T05:15:00Z,PT15M
14,0,0,2023-01-12T05:30:00Z,PT15M
14,0,0,2023-01-12T05:45:00Z,PT15M
14,0,0,2023-01-12T06:00:00Z,PT15M
